101,1970,0,153
131,1911,1,29
283,2005,1,303
310,1962,1,23
309,1993,1,16
334,1917,1,283
334,2067,1,302
335,2035,1,308
361,1995,0,348
386,1946,1,279
409,1993,0,102
419,2079,0,7
430,1917,0,64
443,2010,1,314
453,1947,0,235
459,2086,1,345
474,1994,0,214
478,2071,0,337
491,2098,1,0
507,2032,0,353
504,1933,0,72
544,2096,1,61
556,1988,0,84
571,1915,0,104
584,2051,0,96
592,1980,1,315
597,1919,1,87
629,2097,0,10
654,1931,0,356
700,1982,1,319
733,2000,0,336
750,2046,0,215
792,1994,0,123
804,1951,1,40
866,1989,0,327
893,1911,0,298
926,1955,0,33
928,2004,0,219
936,1909,1,37
996,1909,0,253
2115,2095,0,27
96,2201,0,183
150,2154,0,5
213,2142,0,298
258,2116,0,148
278,2126,1,45
352,2172,0,44
361,2115,0,283
428,2126,0,140
499,2120,0,13
539,2127,1,288
618,2230,0,34
823,2191,0,6
1813,2117,0,102
87,2411,0,73
309,2369,0,4
1751,2365,0,80
2432,2471,0,53
2451,2518,0,50
630,239,0,179
886,236,0,1
1101,186,0,236
2045,204,0,315
2517,217,0,265
132,296,0,104
187,359,0,67
206,393,0,244
259,385,1,72
260,355,1,30
288,350,0,311
296,288,0,80
333,393,0,63
353,275,0,5
359,334,0,93
369,435,0,117
394,337,0,80
419,424,0,5
430,396,0,309
436,370,0,129
504,261,0,37
505,294,0,191
500,335,1,85
505,436,0,245
526,384,1,67
543,367,0,322
563,295,0,83
578,444,1,40
599,299,0,73
608,453,0,277
635,334,0,206
650,402,0,154
686,444,1,329
694,313,0,116
715,444,0,259
712,372,1,23
726,280,0,138
751,343,0,26
753,431,0,281
783,417,0,291
784,266,0,78
818,461,1,52
834,395,0,321
843,304,0,27
879,361,0,358
925,415,0,1
935,272,0,11
970,346,0,107
1000,419,0,74
1082,444,0,92
1633,447,0,14
1826,457,0,35
106,489,0,354
157,600,0,302
207,536,1,287
208,653,1,36
235,611,1,20
247,529,0,145
253,462,0,15
283,536,0,278
313,504,1,283
318,569,0,322
314,626,1,34
319,595,0,17
334,463,0,259
362,625,0,1
358,557,0,283
369,482,1,300
395,552,1,38
406,508,0,9
395,487,1,16
442,463,0,206
450,490,1,18
473,527,0,32
472,623,0,222
521,593,0,109
539,533,0,91
570,592,0,259
579,657,1,53
596,521,0,45
602,592,0,286
629,631,0,23
650,526,0,14
658,554,1,270
685,505,1,303
698,575,0,295
738,500,0,223
787,525,0,37
792,477,1,276
816,554,1,288
846,571,1,335
848,614,0,59
873,535,0,278
896,509,1,19
907,467,0,11
913,571,0,127
919,615,0,29
922,646,1,24
946,533,0,336
950,507,1,344
951,666,0,81
968,472,0,289
975,616,1,308
976,557,1,284
1001,572,1,15
1008,494,0,275
1026,619,1,320
1038,566,0,72
1076,648,0,342
1078,522,0,109
1106,571,1,315
1153,518,0,351
1157,471,0,353
1181,593,0,148
1201,563,0,327
1244,535,0,8
1260,471,0,0
1270,504,0,10
1325,542,0,331
1493,644,1,284
1507,590,0,318
1519,516,0,221
1545,641,1,42
1561,656,0,31
1572,599,1,282
1612,543,0,307
1626,629,1,25
1642,513,0,353
1689,589,0,171
1730,660,0,132
1748,557,0,112
1757,620,1,270
1799,657,0,19
1810,557,0,1
1837,608,0,34
1875,498,0,35
1928,542,0,356
2207,487,1,329
2217,512,0,116
105,1428,0,354
125,1324,0,157
178,1470,0,42
179,1325,0,249
212,1302,0,324
216,1366,0,327
234,1402,0,201
247,1325,0,245
260,1450,1,323
282,1430,0,272
285,1465,1,39
298,1386,0,313
335,1349,0,21
337,1292,0,95
370,1286,0,292
389,1404,1,300
390,1436,1,306
402,1370,0,340
429,1485,0,68
443,1314,1,69
464,1349,0,279
466,1419,0,287
510,1306,0,25
524,1395,0,341
521,1330,1,343
563,1322,0,297
611,1297,0,54
622,1456,1,298
657,1451,0,40
662,1313,0,281
707,1454,0,103
732,1453,1,273
749,1370,0,97
761,1475,0,251
803,1440,0,97
812,1367,0,106
814,1293,0,318
840,1468,0,227
852,1381,0,93
862,1319,1,52
888,1301,0,328
904,1406,0,241
911,1471,1,317
918,1378,1,300
979,1450,0,290
1014,1454,0,280
1013,1413,1,331
1066,1423,0,254
1078,1350,0,351
1070,1321,1,272
1080,1351,0,349
1098,1398,1,75
1117,1438,0,254
1167,1295,0,73
1212,1371,0,9
1207,1290,0,91
1221,1424,0,18
1256,1304,0,186
1269,1452,0,349
1294,1416,0,86
1294,1336,0,266
1305,1369,0,147
1334,1327,0,326
1334,1448,0,131
1353,1414,1,74
1365,1365,0,289
1374,1488,0,186
1389,1330,0,19
1391,1375,0,284
1424,1398,1,87
1432,1429,0,60
1438,1326,0,38
1464,1446,0,242
1474,1367,0,338
1484,1486,0,53
1500,1349,0,342
1500,1303,0,62
1542,1418,0,189
1549,1320,0,23
1551,1473,0,264
1588,1462,0,264
1590,1430,1,0
1615,1333,0,13
1619,1387,0,36
1623,1490,0,64
1689,1423,0,281
1707,1355,0,222
1719,1309,0,177
1729,1415,0,137
1747,1385,0,325
1759,1468,0,41
1769,1329,0,65
1792,1354,0,250
1823,1446,0,339
1823,1372,0,47
1833,1410,0,185
1846,1327,0,345
1879,1378,0,182
1890,1433,0,252
1894,1323,0,302
1901,1490,0,3
1915,1286,0,342
1926,1442,0,273
1936,1388,0,81
1942,1330,0,84
1957,1444,0,281
1971,1369,0,68
1988,1444,0,44
2000,1420,0,351
2010,1319,0,354
2004,1353,0,249
2016,1474,0,32
2028,1397,0,339
2053,1482,0,247
2062,1355,0,259
2078,1437,0,313
2092,1457,0,133
2108,1327,0,200
2111,1395,0,262
2122,1432,0,40
2137,1482,0,104
2165,1340,0,23
2166,1393,0,321
2178,1454,0,293
2203,1365,0,3
2240,1491,0,358
2231,1300,0,107
2327,1425,0,0
2324,1484,0,308
2327,1363,0,339
2377,1350,0,149
2388,1300,0,286
2411,1378,0,278
2438,1309,0,66
77,1494,1,280
99,1544,0,259
132,1645,0,183
126,1519,1,357
139,1684,0,141
149,1598,0,277
209,1566,0,337
216,1667,0,321
230,1632,0,297
245,1494,0,17
267,1533,0,34
286,1613,1,48
296,1639,0,21
313,1572,1,359
313,1661,1,36
316,1540,0,225
312,1690,1,284
346,1578,0,34
364,1660,1,315
376,1690,0,40
389,1526,1,289
401,1603,0,349
423,1546,0,349
431,1522,0,351
443,1578,0,164
457,1661,0,328
457,1516,0,31
522,1638,0,317
521,1524,0,255
545,1530,1,22
566,1667,1,296
585,1653,0,318
586,1597,0,308
624,1499,0,178
642,1599,0,312
657,1655,0,331
700,1549,0,192
704,1646,0,134
707,1512,0,179
725,1609,0,236
728,1574,1,16
729,1667,1,344
764,1678,0,289
776,1569,0,358
773,1526,0,217
779,1637,1,295
808,1610,0,23
803,1504,1,294
830,1658,0,356
841,1555,0,65
860,1620,1,24
917,1514,0,347
928,1636,0,130
936,1548,1,28
973,1510,0,132
989,1668,1,64
1013,1541,1,55
1013,1595,1,334
1043,1558,0,333
1040,1640,1,328
1043,1518,1,45
1060,1600,0,345
1093,1669,1,23
1105,1541,0,52
1121,1688,0,89
1124,1503,1,17
1135,1613,0,321
1147,1543,0,47
1200,1671,1,72
1238,1508,0,303
1292,1657,0,78
1352,1623,1,298
1366,1691,0,195
1386,1543,0,353
1382,1642,0,231
1503,1535,0,157
1501,1567,1,15
1537,1654,0,222
1552,1577,0,10
1589,1630,0,279
1622,1535,0,232
1658,1539,0,26
1683,1494,0,191
1688,1694,0,64
1704,1517,1,0
1714,1570,0,264
1733,1518,0,286
1762,1566,0,186
1765,1603,0,25
1785,1516,0,270
1787,1647,0,80
1816,1686,0,213
1820,1496,0,296
1839,1581,0,332
1849,1634,0,319
1866,1544,0,283
1911,1545,0,263
1921,1606,0,22
1930,1655,0,20
1946,1557,0,225
1959,1691,0,22
2002,1546,0,356
2054,1607,0,38
2072,1514,0,214
2081,1681,0,28
2140,1636,0,356
2190,1528,0,8
2224,1573,0,353
2218,1522,1,279
70,1816,0,41
87,1890,0,354
95,1846,0,202
130,1794,0,324
140,1753,0,309
147,1864,0,350
179,1703,1,91
180,1825,1,272
199,1786,0,32
233,1856,1,37
240,1704,0,228
283,1771,0,85
315,1813,0,55
320,1873,0,221
361,1757,0,141
374,1805,0,29
375,1899,0,7
405,1730,0,168
411,1847,0,95
431,1805,0,299
461,1764,0,293
465,1874,1,22
526,1719,0,2
530,1812,0,96
536,1886,0,265
564,1813,1,320
587,1859,0,342
608,1705,0,331
620,1878,1,284
625,1806,0,207
650,1757,0,350
699,1892,1,0
700,1801,1,80
742,1850,0,163
753,1743,1,69
754,1711,1,19
780,1806,0,12
780,1846,1,286
806,1897,0,246
814,1771,0,157
853,1874,0,245
877,1807,0,226
885,1873,1,0
909,1772,1,33
917,1833,0,55
960,1712,0,263
963,1805,1,320
969,1777,0,332
998,1826,0,234
994,1851,1,283
1008,1724,0,10
1013,1801,1,284
1051,1888,0,332
1056,1854,0,2
1057,1813,0,188
1075,1741,0,259
1148,1699,1,311
1174,1785,0,326
1199,1731,1,20
1251,1818,0,44
1290,1766,0,86
1314,1727,0,349
1331,1811,0,342
1342,1862,0,208
1353,1769,0,201
1393,1892,0,15
1395,1861,1,343
1409,1775,0,276
1440,1699,0,36
1493,1757,0,132
1515,1817,0,235
