81,2062,0,212
102,1925,0,305
282,2009,1,76
311,1961,1,18
317,2042,0,9
333,1919,1,351
334,2068,1,315
375,2045,0,20
383,2074,0,17
386,1946,1,290
388,2006,1,64
420,2083,0,30
411,1931,1,45
435,1984,0,351
443,2010,0,352
461,1924,0,122
463,2082,1,28
463,2051,1,276
510,1931,0,261
530,2053,0,9
542,2099,0,4
564,1914,0,240
592,1979,1,318
595,1921,1,77
671,1963,1,55
699,1981,1,335
725,2003,0,301
729,2075,0,339
795,2072,0,158
804,1952,1,32
809,1916,0,207
890,1992,0,203
894,1931,0,22
886,2026,1,45
907,1961,0,183
929,2005,0,212
939,1910,1,1
985,1933,0,3
1221,1941,0,354
102,2256,1,349
110,2285,0,288
121,2186,0,251
171,2193,0,26
303,2263,0,338
341,2173,0,174
400,2198,0,255
507,2118,0,272
538,2127,1,273
596,2130,1,293
611,2148,0,314
647,2247,0,90
685,2128,0,49
703,2199,0,61
821,2166,0,354
2066,2188,0,135
72,2369,0,189
1466,2374,0,250
2113,2487,0,24
2453,2518,0,61
476,197,0,87
886,232,0,8
2517,217,0,267
130,418,0,191
166,444,0,0
208,388,0,261
215,313,0,304
239,379,0,69
272,453,0,333
301,368,0,19
310,437,0,353
341,278,0,308
367,384,1,49
371,434,0,36
421,455,0,19
418,382,0,58
467,346,0,84
488,447,0,63
507,261,0,47
510,359,0,69
528,383,1,56
578,432,0,301
597,338,0,135
629,295,0,101
674,410,0,189
686,444,1,334
694,303,0,117
712,370,1,37
739,426,0,239
755,358,0,8
766,399,1,85
772,290,0,76
804,425,0,303
818,400,1,315
830,308,0,37
857,377,0,346
887,419,0,240
929,432,0,79
951,374,0,346
1159,461,0,358
1267,437,0,274
1311,410,0,5
1629,448,0,348
1690,426,0,151
1831,445,0,349
108,494,0,345
170,568,0,220
203,652,0,108
208,536,1,295
235,612,1,279
246,470,0,322
246,528,0,145
260,571,0,223
260,535,1,301
288,553,1,329
307,607,0,239
316,568,0,326
315,505,1,350
316,658,1,321
325,537,0,354
317,629,1,16
341,581,1,5
367,471,0,248
368,600,0,87
391,517,0,213
392,489,1,19
423,572,0,290
445,486,1,289
479,505,0,6
475,536,1,17
529,593,0,221
542,512,0,212
552,545,0,200
594,569,0,53
603,633,0,7
642,575,0,78
658,524,1,351
685,506,1,62
711,643,0,14
721,559,0,241
763,462,0,251
775,653,0,221
792,477,1,328
816,554,1,325
818,464,1,2
838,642,0,2
844,608,0,167
844,509,1,310
844,571,1,328
864,580,0,347
892,491,0,335
920,575,0,207
940,600,0,19
947,506,1,0
959,536,0,348
979,502,0,6
976,618,1,332
975,560,1,331
1001,572,1,356
1003,621,0,271
1029,618,1,284
1038,666,0,33
1091,553,0,195
1107,574,1,1
1158,507,0,358
1172,612,0,50
1215,535,0,5
1259,478,0,347
1266,665,0,2
1270,544,0,267
1297,515,0,1
1303,559,0,101
1314,588,0,48
1361,506,0,68
1380,649,0,47
1417,588,0,148
1492,641,1,53
1498,665,0,27
1544,643,1,332
1568,482,0,179
1594,602,0,144
1607,643,0,351
1624,511,0,10
1649,591,0,12
1657,556,0,156
1725,582,0,34
1731,632,1,59
1757,620,1,271
1820,540,0,350
1840,627,0,351
1875,497,0,32
1919,604,0,195
1927,543,0,354
2015,657,0,102
2174,591,0,72
101,1435,0,351
177,1397,0,87
184,1342,1,19
210,1360,0,315
216,1303,0,323
251,1379,0,278
269,1287,0,234
273,1473,0,3
287,1416,0,264
302,1350,0,344
349,1443,0,18
349,1313,0,239
364,1372,0,32
389,1405,1,270
427,1439,0,17
438,1398,0,15
443,1316,1,8
448,1477,0,163
471,1347,0,24
469,1452,1,71
523,1290,0,338
522,1330,1,61
534,1370,0,44
554,1480,0,68
598,1467,0,117
598,1287,1,311
598,1316,1,5
