79,2056,0,314
107,1989,0,140
101,2080,1,10
170,2040,0,227
181,2093,0,351
243,1919,0,189
282,2008,1,320
281,1976,1,27
314,1986,0,349
317,1941,0,319
334,2066,1,50
336,2036,1,322
386,1947,1,297
389,2006,1,291
417,1912,0,21
425,1952,0,37
418,2079,0,17
442,2008,0,328
463,2082,1,47
493,1979,0,193
487,2021,0,260
510,1944,0,337
549,1914,0,203
556,2055,0,187
551,2088,1,60
580,1967,0,329
594,1921,1,312
653,2080,0,299
688,2060,0,318
695,1925,0,213
700,1982,1,307
732,2001,0,339
737,2056,0,321
759,1950,0,36
804,1952,1,41
835,1911,0,47
846,2011,0,149
903,1959,0,321
929,2006,0,216
937,1908,1,63
1006,1908,0,117
1394,1980,0,253
96,2202,0,199
332,2127,0,142
379,2113,0,311
425,2136,0,286
513,2306,0,343
524,2117,0,32
536,2138,1,51
554,2172,0,144
602,2117,0,297
696,2193,0,203
801,2188,0,127
1298,2146,0,87
1337,2110,0,102
1358,2114,0,77
1569,2245,0,129
76,2398,1,44
2426,2473,0,50
2450,2520,0,22
92,165,0,82
300,174,0,242
394,204,0,1
802,213,0,132
887,240,0,5
1009,98,0,349
2517,217,0,267
261,420,0,352
258,385,1,328
266,360,0,162
304,383,0,39
308,305,0,188
339,266,0,305
338,398,1,331
362,335,0,92
368,385,1,3
399,416,0,56
425,385,1,78
447,427,1,315
450,338,0,347
467,385,0,219
487,457,0,0
500,335,1,70
506,260,0,51
519,430,0,144
528,383,1,49
547,347,0,8
555,371,1,7
582,424,0,256
610,317,0,346
632,384,1,47
672,391,0,216
671,306,0,121
699,417,0,226
721,288,0,131
738,445,1,75
766,334,0,7
758,390,0,232
762,454,0,232
774,265,0,92
810,408,0,284
818,461,1,14
836,304,0,5
866,352,0,357
876,429,0,29
927,273,0,0
921,432,1,274
940,457,0,61
976,277,0,87
1039,443,0,245
1563,360,0,116
1633,447,0,19
1812,442,0,28
2161,308,1,34
2179,333,0,116
2197,401,0,50
2310,355,1,72
2324,368,0,287
82,648,0,82
103,489,0,1
162,604,0,315
195,471,0,260
206,654,0,38
210,537,0,320
238,518,0,346
235,610,1,345
252,466,0,31
273,605,0,144
305,529,0,50
314,595,0,31
318,649,0,192
318,568,0,339
315,625,1,353
351,615,0,342
343,582,1,300
357,524,0,44
365,475,1,50
369,543,1,43
395,552,1,45
397,491,1,313
418,624,0,63
447,490,1,36
471,600,0,318
474,536,1,9
472,658,1,23
514,522,0,331
535,658,0,206
535,600,0,73
579,658,1,20
585,589,0,301
614,506,0,190
618,573,0,104
