76,2054,0,302
99,2082,1,315
142,2099,0,6
153,2054,0,359
154,1993,0,146
284,2009,1,77
302,1937,0,348
309,1964,1,349
325,1991,0,352
333,2066,1,50
336,1918,1,80
336,2035,1,44
386,1946,1,88
388,2007,1,314
415,1906,0,22
418,2080,0,16
434,2046,0,182
440,2008,0,347
467,1973,0,164
463,2082,1,23
483,1933,0,284
528,1974,0,244
550,2089,1,81
576,1909,0,247
581,1968,0,216
594,1984,1,28
598,1922,1,69
593,2071,1,354
603,2102,0,294
642,1919,0,271
682,1969,0,54
698,2062,0,345
701,1984,1,49
736,1998,0,358
747,2054,0,319
808,1906,0,206
804,1951,1,31
836,2005,0,134
881,1961,0,348
928,2006,0,217
939,1908,1,67
995,1929,0,184
1016,1983,1,4
1056,1999,0,300
1201,2058,0,302
100,2200,0,213
396,2125,0,344
450,2141,0,237
524,2117,0,28
535,2137,1,88
558,2174,0,157
689,2195,0,183
803,2189,1,289
1778,2136,0,237
76,2398,1,48
491,2341,1,344
512,2336,0,14
2423,2475,0,50
2452,2518,0,49
98,164,0,77
291,194,0,161
345,225,0,264
407,203,0,5
691,247,0,11
802,251,0,83
889,232,0,359
2517,217,0,269
214,446,0,226
262,361,0,181
260,385,1,36
278,415,0,178
336,289,0,248
339,398,1,313
362,336,0,94
368,385,1,36
399,415,0,51
441,456,0,305
451,338,0,350
469,384,0,216
496,429,0,150
500,335,1,78
506,261,0,46
527,383,1,71
543,338,0,33
555,455,0,220
574,371,0,258
601,310,0,341
632,384,1,58
647,303,0,107
679,402,0,218
689,308,0,116
699,445,0,247
762,333,0,9
754,273,0,72
758,433,0,305
791,417,1,4
811,396,0,318
830,448,0,151
846,306,0,23
867,358,0,342
904,421,0,0
930,273,0,4
1637,445,0,8
1811,443,0,32
2187,409,0,4
2372,285,0,270
105,489,0,1
162,604,0,141
205,534,0,341
205,653,1,46
238,520,0,336
248,463,0,25
248,644,0,242
269,595,0,206
279,552,0,18
282,486,0,19
287,615,1,302
318,596,0,2
314,505,1,7
318,569,1,344
316,627,1,85
332,666,0,9
342,552,1,3
343,583,1,83
365,476,1,55
380,523,0,350
394,553,1,273
395,491,1,73
403,625,0,66
421,596,1,328
447,528,0,240
446,493,1,354
475,536,1,8
484,657,0,93
498,474,0,273
557,642,0,57
583,544,0,301
610,665,0,41
632,570,0,250
648,494,0,145
658,523,1,345
661,553,1,335
660,462,1,75
664,664,0,103
685,506,1,51
710,625,0,340
746,501,0,342
784,622,0,235
793,477,1,64
815,524,0,205
808,496,0,2
816,554,1,342
817,466,1,9
844,571,1,51
862,630,0,8
879,504,0,272
920,626,0,29
925,558,0,339
932,473,0,61
951,510,1,286
975,555,1,1
974,616,1,322
984,485,0,97
1002,571,1,13
1032,532,0,157
1045,595,0,256
1058,500,0,359
1056,478,1,10
1056,542,1,65
1089,466,0,136
1093,625,0,90
1106,571,1,322
1154,475,0,347
1155,522,0,354
1162,546,1,344
1195,608,0,56
1245,549,0,11
1262,478,0,348
1264,512,0,6
1263,664,0,356
1391,623,0,174
1481,574,0,24
1479,619,0,228
1494,645,1,27
1544,496,0,14
1548,603,0,200
1546,645,1,86
1575,657,0,227
1596,569,0,288
1626,630,1,72
1665,518,0,12
1659,592,0,251
1666,467,0,231
1724,592,0,223
1731,632,1,26
1758,620,1,297
1796,665,0,304
1804,557,0,2
1818,635,0,304
1866,594,0,186
1875,498,0,36
1889,649,0,47
1928,543,0,355
2265,485,0,103
78,1463,1,70
104,1430,0,355
