79,2056,0,312
97,1954,0,50
101,2080,1,0
257,1962,1,292
280,2007,1,240
281,1991,0,250
296,1952,0,23
333,2066,1,275
333,1917,1,308
336,2036,1,307
355,1977,0,253
369,1906,0,60
378,2084,0,54
387,1946,1,348
387,2007,1,309
412,1977,0,345
419,2082,0,27
442,2009,1,331
463,2082,1,31
469,1984,0,308
487,1940,0,344
548,2090,0,29
586,2063,0,88
593,1980,1,311
594,1921,1,61
593,1949,1,344
671,1964,1,32
681,2064,0,354
697,1983,1,293
716,1965,0,144
716,2007,0,235
762,1917,0,48
763,2023,0,208
782,1958,0,247
822,2098,0,55
835,1970,0,258
846,1904,0,106
868,2004,0,32
929,2007,0,222
937,1908,1,54
1071,1922,1,276
95,2203,0,199
204,2172,0,291
256,2128,0,78
349,2140,0,154
401,2161,0,291
527,2119,0,9
541,2164,0,5
534,2138,1,0
560,2190,0,235
621,2137,0,6
688,2152,0,329
719,2121,0,325
802,2191,1,279
76,2397,1,353
497,2337,0,337
2249,2449,0,204
2448,2518,0,67
83,175,0,123
298,176,0,230
389,163,0,2
868,246,0,37
1652,184,0,184
2517,216,0,264
237,416,0,210
261,383,1,302
263,355,1,62
318,320,0,242
328,459,0,88
333,270,0,332
339,398,1,332
367,334,0,82
368,385,1,3
400,416,0,60
456,288,0,11
450,334,0,349
448,429,1,276
458,396,0,196
463,287,0,182
472,362,0,192
503,260,0,51
501,333,1,76
564,375,0,349
561,426,0,297
575,345,0,146
610,416,0,177
614,323,0,332
632,384,1,70
685,381,0,206
684,305,0,136
686,444,1,9
713,367,1,276
724,292,0,138
730,416,0,270
738,354,1,25
777,333,0,7
776,428,0,301
799,262,0,59
809,404,0,279
817,461,1,79
847,300,0,10
854,447,0,294
862,397,0,313
869,345,0,351
875,436,1,315
916,388,0,3
937,438,0,13
936,277,0,357
1043,275,0,17
1081,454,0,247
1632,447,0,21
1814,440,0,33
2195,395,0,256
103,489,0,0
130,548,0,223
152,597,0,277
159,664,0,64
204,659,0,60
224,548,0,358
239,518,0,3
235,610,1,49
252,463,0,38
263,576,0,191
286,649,0,139
313,505,1,357
317,566,0,329
315,626,1,30
320,595,0,21
342,614,1,45
352,520,0,32
365,476,1,46
370,586,0,317
381,646,0,213
395,491,1,25
394,552,1,67
447,491,1,0
444,554,1,45
449,582,0,109
