104,1954,0,208
126,2098,0,282
132,1911,1,21
286,1992,0,252
332,1946,0,65
334,2066,1,307
335,2035,1,337
375,1998,0,355
383,2075,0,88
386,1947,1,284
402,1910,0,37
422,2081,0,6
440,2008,1,313
456,1908,0,299
458,2057,0,232
466,1964,0,148
472,2006,0,346
509,1929,0,97
515,1966,1,293
521,2056,0,278
542,1963,0,67
568,2020,0,87
572,1908,0,86
592,1979,1,324
596,1922,1,90
593,2096,1,11
603,2036,0,81
672,1964,1,28
696,2068,0,254
700,1982,1,304
715,1945,0,167
732,2003,0,329
786,1991,0,109
790,2071,0,158
804,1952,1,56
852,1972,0,25
897,1988,0,14
889,2026,1,277
930,2006,0,217
924,1906,0,92
1796,2027,0,320
80,2202,0,189
287,2133,0,142
362,2205,0,260
386,2135,0,152
503,2138,0,66
540,2127,1,291
562,2177,0,336
603,2113,0,17
793,2185,0,39
87,2408,0,12
225,2400,0,205
1681,2319,0,320
2000,2465,0,143
2415,2474,0,25
2451,2518,0,47
729,210,0,186
887,236,0,4
1237,248,0,107
1394,204,0,305
1770,140,0,19
2517,217,0,264
92,396,0,355
133,297,0,103
180,423,0,93
209,391,0,262
261,356,1,44
260,383,1,86
284,427,0,330
300,325,0,60
300,376,0,52
354,280,0,159
361,376,0,0
359,335,0,86
416,418,0,23
470,444,0,32
489,375,0,316
501,336,1,68
505,262,0,46
528,384,1,77
550,316,0,349
554,352,0,357
562,284,0,150
585,406,0,313
592,457,0,185
632,384,1,63
647,307,0,147
680,395,0,96
688,443,1,12
712,399,1,359
722,440,0,269
732,280,0,109
740,388,1,315
755,351,0,35
758,452,0,270
787,275,0,83
795,414,0,285
818,461,1,15
836,398,0,318
840,309,0,18
915,366,0,250
928,420,0,339
940,268,0,17
1011,384,0,308
1019,458,0,34
1161,435,0,356
1634,447,0,13
1829,458,0,32
106,489,0,353
155,601,0,286
176,510,0,275
206,655,1,41
208,536,1,282
235,611,1,48
251,471,0,7
248,530,0,141
281,532,0,288
310,506,1,350
317,568,1,329
314,626,1,37
320,595,0,26
336,498,0,264
342,552,1,71
365,631,0,9
364,586,0,59
369,480,1,291
395,492,1,295
395,551,1,301
441,559,0,17
447,490,1,86
470,619,0,242
472,657,1,1
486,508,0,311
562,620,0,117
567,526,0,84
605,593,0,297
613,557,0,306
626,511,0,304
630,666,0,94
636,596,1,47
662,467,0,114
672,593,0,132
709,540,0,301
737,661,1,278
747,610,0,72
792,474,1,342
804,511,0,129
807,531,0,186
815,555,1,317
853,527,0,258
862,611,0,353
872,578,0,12
891,462,0,357
900,539,0,189
908,516,0,105
923,610,0,337
950,509,1,319
975,555,1,5
975,616,1,325
984,502,0,116
1000,572,1,13
1011,657,0,38
1025,616,1,64
1050,573,0,162
1050,641,0,270
1053,603,1,2
1088,520,0,123
1101,604,0,33
1106,570,1,26
1147,522,0,333
1149,470,0,348
1158,615,0,249
1211,520,0,342
1258,472,0,359
1263,495,0,29
1294,510,0,1
1326,649,0,170
1409,653,0,76
1493,644,1,65
1502,603,0,357
1546,646,1,76
1555,560,0,63
1572,600,1,287
1626,629,1,15
1644,508,0,355
1688,589,0,175
1754,645,0,328
1757,619,1,274
1800,555,0,353
1841,614,0,24
1864,558,0,266
1875,497,0,36
1928,541,0,351
2237,629,0,48
102,1429,0,353
101,1490,0,289
162,1489,0,2
159,1424,0,80
178,1316,0,232
212,1363,0,318
215,1402,0,157
214,1304,0,326
233,1478,0,132
233,1440,0,290
253,1293,1,348
260,1451,0,336
270,1373,0,7
273,1307,0,235
285,1417,0,265
284,1465,1,84
324,1435,0,39
325,1370,0,52
382,1379,0,357
389,1405,1,296
390,1436,1,304
399,1481,0,3
431,1294,0,293
435,1362,0,129
472,1424,0,328
468,1451,1,3
477,1341,0,296
513,1479,0,357
512,1400,0,354
521,1330,1,354
599,1287,1,83
606,1355,0,37
599,1316,1,74
623,1455,1,283
707,1455,0,97
731,1363,1,357
751,1457,0,278
758,1380,1,279
770,1340,0,218
783,1454,1,308
803,1294,0,274
812,1419,0,184
832,1371,0,168
855,1463,0,157
862,1377,1,90
887,1335,1,336
895,1364,0,285
913,1319,1,292
912,1471,1,2
940,1452,0,155
932,1479,0,337
963,1423,0,271
978,1299,0,336
1014,1448,0,273
1015,1413,1,311
1023,1286,0,323
1097,1398,1,43
1127,1440,0,224
1211,1372,0,7
1214,1438,0,25
1214,1289,0,49
1259,1341,0,172
1265,1456,0,353
1293,1420,0,88
1293,1292,1,336
1313,1374,0,172
1319,1314,0,4
1319,1342,0,276
1326,1462,0,103
1353,1414,1,72
1355,1327,1,67
1376,1371,0,98
1380,1446,0,35
1384,1482,0,39
1406,1340,0,121
1420,1400,1,85
1437,1378,0,283
1445,1326,0,356
1443,1407,0,111
1467,1455,0,139
1482,1486,0,79
1489,1432,0,309
1509,1349,0,301
1528,1297,0,11
1542,1417,0,185
1586,1463,0,260
1618,1387,0,39
1637,1327,0,12
1665,1384,0,239
1676,1443,0,229
1740,1356,0,45
1747,1456,0,356
1756,1377,1,78
1769,1408,0,285
1781,1291,0,3
1773,1359,1,78
1803,1376,0,324
1843,1445,0,207
1852,1304,0,18
1859,1347,0,66
1887,1469,0,0
1895,1407,0,326
1898,1340,0,81
1927,1298,0,320
1924,1367,0,255
1941,1429,0,345
1962,1371,0,278
1982,1444,0,40
1997,1342,0,146
2019,1389,0,4
2019,1463,0,4
2023,1310,0,319
2057,1346,0,246
2063,1447,0,299
2092,1424,0,316
2092,1386,0,279
2112,1318,0,140
2126,1395,0,301
2161,1437,0,352
2169,1351,0,5
2164,1289,0,95
2200,1407,0,149
2219,1320,0,356
2220,1287,0,155
2297,1295,0,11
2315,1462,0,298
2337,1344,0,344
2346,1412,0,171
2376,1298,0,336
2394,1375,0,0
2399,1484,0,220
2445,1295,0,98
76,1495,1,309
95,1558,0,237
114,1619,0,164
138,1682,0,130
172,1554,0,255
213,1666,0,321
233,1558,0,24
234,1524,1,90
234,1584,1,52
251,1647,0,324
287,1613,1,76
293,1638,0,4
313,1661,1,17
312,1569,1,300
312,1690,1,283
347,1543,0,325
365,1659,1,313
396,1530,0,336
408,1607,0,338
423,1506,0,218
445,1694,0,314
451,1520,0,282
456,1657,0,337
523,1542,0,251
546,1651,0,344
554,1608,0,103
584,1558,0,107
590,1691,0,343
593,1620,1,286
596,1498,1,5
612,1499,0,333
628,1625,0,336
623,1557,0,260
637,1500,0,173
649,1560,1,17
692,1693,0,16
709,1644,0,351
710,1514,0,259
725,1606,0,219
728,1546,1,335
762,1564,0,12
796,1494,0,210
828,1678,0,41
836,1513,0,202
834,1638,1,291
843,1558,0,62
859,1620,1,314
900,1572,0,131
918,1506,0,339
928,1633,0,353
933,1545,1,358
960,1569,0,287
952,1696,0,280
977,1509,0,126
988,1668,1,287
1013,1594,1,326
1043,1558,0,337
1040,1640,1,333
1049,1675,0,344
1043,1518,1,90
1054,1597,0,355
1057,1647,0,344
1097,1548,0,58
1095,1668,1,61
1108,1677,0,323
1122,1607,0,298
1123,1656,1,5
1155,1545,0,18
1200,1671,1,315
1302,1523,0,192
1324,1669,0,94
1352,1624,1,297
1372,1663,0,238
1377,1546,0,346
1396,1684,1,292
1427,1596,0,258
1434,1505,0,245
1474,1532,0,74
1495,1601,0,330
1503,1566,1,51
1518,1506,0,278
1519,1557,0,197
1551,1663,0,25
1558,1604,0,313
1566,1527,0,50
1692,1652,0,211
1695,1517,1,326
1714,1571,0,272
1728,1526,0,285
1742,1621,0,288
1757,1678,0,228
1756,1512,0,95
1777,1588,0,82
1795,1676,0,74
1811,1499,0,353
1816,1542,0,48
1824,1682,0,243
1829,1571,0,240
1846,1598,0,78
1880,1674,0,352
1882,1530,0,85
1903,1599,0,53
1904,1597,0,51
1938,1503,0,245
1940,1676,0,10
1943,1560,1,80
1947,1639,0,325
1967,1592,0,358
2030,1649,0,17
2071,1561,0,289
2113,1619,0,249
2118,1536,0,0
2150,1501,0,257
2209,1575,0,337
57,1811,0,359
89,1886,0,357
95,1845,0,35
122,1766,0,144
139,1842,0,309
144,1751,0,308
179,1703,1,271
180,1825,1,80
202,1775,0,297
233,1856,1,66
242,1897,0,344
262,1764,0,188
308,1869,0,206
319,1816,0,187
337,1736,1,43
361,1701,0,351
366,1762,0,172
380,1834,0,57
393,1878,0,211
411,1853,0,70
426,1728,0,102
433,1808,0,305
436,1768,0,317
448,1855,0,21
466,1873,1,280
465,1752,1,346
476,1782,0,288
519,1809,0,128
527,1718,0,1
565,1814,1,344
604,1756,0,12
620,1876,1,321
663,1801,0,142
689,1740,0,56
699,1892,1,4
701,1801,1,293
743,1852,0,160
754,1743,1,78
763,1800,0,37
780,1818,1,27
780,1845,1,307
815,1900,0,347
813,1766,0,125
829,1855,0,349
886,1795,0,243
884,1876,1,3
936,1727,1,307
937,1784,0,272
964,1805,1,297
983,1841,0,229
999,1891,0,60
997,1772,0,63
1053,1886,0,330
1071,1787,0,266
1090,1738,0,346
1148,1700,1,321
1151,1763,1,61
1166,1731,0,196
1193,1789,0,327
1229,1853,0,47
1318,1734,0,352
1316,1799,0,184
1364,1774,0,113
1395,1888,0,14
1395,1861,1,15
1419,1819,0,179
1428,1699,0,22
1434,1758,0,2
1502,1730,0,30
1529,1795,0,340
1564,1875,0,11
1668,1817,0,37
1724,1808,0,70
1765,1811,0,248
1813,1745,0,350
1830,1803,0,32
1880,1718,0,29
1891,1765,0,191
1927,1735,0,7
1995,1766,0,359
2050,1699,0,9
2091,1817,0,345
2124,1746,0,345
2194,1703,0,333
65,814,0,270
107,755,0,47
133,812,0,147
148,861,0,328
182,820,0,61
204,773,0,4
204,870,0,10
212,718,0,1
204,840,1,75
204,749,1,24
205,687,1,272
249,800,0,182
261,839,0,350
262,672,0,56
261,719,1,80
297,686,0,58
299,766,0,247
307,807,1,27
335,802,0,241
340,714,0,289
352,675,0,351
368,811,1,8
374,843,0,346
369,748,1,293
390,822,1,357
402,772,0,285
424,685,0,1
422,717,0,327
441,743,0,94
453,857,0,340
457,808,0,44
479,782,0,249
491,742,0,124
499,856,1,307
510,688,0,73
533,731,0,89
545,787,0,340
547,848,0,118
576,682,0,209
578,759,0,293
611,716,0,352
609,819,0,225
633,854,0,9
632,766,0,31
701,803,0,343
702,762,0,8
701,855,0,156
709,735,1,318
724,716,0,330
742,848,0,328
760,708,1,320
763,739,1,0
778,691,0,312
804,673,0,311
812,796,0,270
839,846,1,328
843,689,1,271
856,784,0,251
866,860,1,334
890,813,1,273
924,756,0,350
921,844,0,108
923,675,1,316
963,677,0,66
973,741,1,327
993,846,0,23
1025,691,0,193
1033,735,0,351
1028,713,1,23
1051,815,1,298
1051,759,1,7
1053,788,1,314
1087,744,0,98
1107,724,1,289
1106,816,1,62
1150,831,0,300
1157,698,0,140
1160,755,1,57
1208,686,0,335
1215,765,0,99
1246,868,0,357
1248,823,0,353
1262,771,0,91
1300,864,0,146
1317,759,0,359
1331,702,0,7
1394,730,0,269
1432,852,1,274
1446,754,0,17
1473,795,0,216
1488,856,1,337
1490,735,1,323
1494,705,0,160
1493,822,0,228
1516,809,1,349
1522,844,0,147
1525,718,0,61
1556,807,0,48
1556,745,0,255
1566,842,1,90
1589,801,0,329
1599,692,0,92
1607,770,0,291
1618,842,1,85
1618,872,1,321
1643,793,0,262
1648,737,1,351
1653,675,1,18
1667,862,0,176
1677,753,1,326
1678,693,1,80
1708,822,0,43
1744,775,0,130
1753,680,1,276
1765,848,0,23
1771,740,0,312
1797,697,0,191
1803,749,0,83
1830,756,1,0
1841,789,0,131
1846,868,0,6
1879,729,0,1
1894,787,0,109
1909,685,1,290
1930,790,1,340
1942,859,0,62
1964,818,0,351
1971,675,0,345
1987,794,0,148
2030,723,0,13
2036,774,0,9
2062,862,0,320
2147,836,0,13
2261,850,0,12
99,992,1,46
122,929,0,54
130,1000,0,241
134,1069,0,327
168,1027,0,332
178,906,0,87
175,1065,1,326
207,901,1,17
215,928,0,4
234,1006,1,43
234,1066,1,69
237,946,1,297
261,991,1,270
291,1025,0,187
295,933,0,347
293,974,0,325
322,1054,0,215
329,882,0,324
367,1024,0,157
382,879,0,341
389,1010,0,75
452,912,0,320
458,1064,0,329
469,1028,0,115
524,995,1,68
522,1055,1,11
549,920,1,14
577,935,1,26
582,999,0,185
601,901,0,308
613,1051,0,352
605,1012,0,240
644,1013,0,343
664,893,0,332
684,931,0,188
695,1044,0,329
743,918,0,284
773,1022,0,325
774,988,0,29
785,1076,0,142
799,897,0,214
815,921,1,28
811,1044,1,42
833,971,0,125
834,1040,0,101
840,937,1,80
891,1029,1,303
941,968,1,336
946,1054,0,137
943,937,1,44
956,946,0,317
999,1029,0,105
1021,951,0,322
1046,1060,1,36
1079,902,0,300
1103,970,1,280
1125,1003,0,303
1128,1046,1,62
1155,970,1,319
1206,1055,0,353
1204,973,1,341
1217,955,0,144
