98,1922,0,347
107,1986,0,221
184,1959,0,273
232,1944,0,309
249,2013,0,258
258,1960,1,56
277,1939,0,321
284,2103,0,322
283,2008,1,73
310,1961,1,58
331,1918,1,90
332,2066,1,69
336,2035,1,273
366,1915,0,216
386,2039,0,23
386,1946,1,271
388,2006,1,287
417,2079,0,20
419,1998,0,134
443,1913,0,196
453,2029,0,29
461,1977,0,327
464,1978,0,327
463,2051,1,52
463,2082,1,24
543,2099,0,0
548,2001,0,66
591,1979,1,89
594,1921,1,77
593,1950,1,345
618,2000,0,288
655,1941,0,345
699,1981,1,320
708,2094,0,297
726,1999,0,177
788,1963,0,0
797,2074,0,185
799,2012,0,6
804,1945,1,342
839,1918,0,66
856,1984,1,53
864,2062,0,35
893,1985,0,35
886,2025,1,359
929,2004,0,212
935,1909,1,291
1002,1906,0,22
1014,1986,0,209
1045,1968,1,39
1096,1986,0,350
1173,2092,0,358
131,2283,0,165
283,2204,0,181
344,2174,0,179
385,2137,0,296
441,2289,0,113
443,2151,0,284
495,2272,0,73
501,2199,0,138
517,2162,0,330
538,2128,1,282
569,2113,1,75
586,2146,0,308
680,2206,1,0
702,2171,0,105
772,2198,0,29
848,2210,0,175
73,2369,0,211
2453,2520,0,68
884,232,0,8
2517,217,0,264
129,328,0,293
208,386,0,241
231,310,0,68
260,354,1,15
285,385,0,302
291,449,0,185
297,326,0,190
331,362,0,335
336,392,0,0
340,276,0,64
359,384,0,208
372,440,0,5
388,412,0,351
446,357,0,40
457,429,0,41
509,259,0,46
527,383,1,53
561,404,0,258
638,264,0,148
663,379,0,195
671,326,0,139
700,428,0,232
710,288,0,92
770,355,0,9
769,295,0,71
767,400,1,315
776,432,0,287
817,409,0,307
818,461,1,43
824,304,0,28
855,376,0,346
869,406,1,24
1058,451,1,279
1084,419,0,51
1838,438,0,11
71,644,0,61
111,495,0,166
184,576,0,331
183,468,0,56
207,534,1,279
240,522,0,150
235,613,1,74
288,542,0,189
312,597,0,346
314,505,1,325
316,658,1,357
317,571,1,296
339,492,1,87
345,622,0,24
347,535,0,77
363,663,0,293
365,478,0,57
388,586,0,1
397,521,0,220
394,489,1,6
398,555,1,41
408,645,0,33
440,594,0,97
469,594,0,280
475,536,1,336
506,626,0,76
520,504,0,24
539,575,0,312
539,636,0,276
587,633,0,293
601,484,0,279
631,630,1,88
658,552,1,343
658,523,1,73
682,663,0,4
699,508,0,285
716,594,0,355
710,645,1,338
754,491,0,195
765,519,1,20
774,552,0,225
794,476,1,77
796,657,0,102
817,554,1,278
844,509,1,273
845,571,1,47
859,618,0,11
906,562,0,317
941,654,0,107
957,495,0,350
953,514,1,6
974,556,1,358
995,624,0,280
1000,572,1,311
1009,546,0,142
1023,664,0,70
1028,619,1,271
1054,663,1,330
1075,490,0,27
1106,572,1,343
1143,653,0,189
1164,596,0,143
1168,490,0,355
1214,535,0,1
1224,629,0,9
1247,465,0,356
1253,665,0,7
1263,491,0,18
1268,544,0,271
1270,514,1,2
1305,508,0,12
1325,561,0,257
1397,544,0,5
1446,638,0,21
1494,643,1,350
1516,482,0,15
1534,612,0,347
1546,645,1,67
1562,561,0,7
1573,599,1,278
1620,510,0,10
1626,630,1,10
1663,636,0,32
1670,478,0,322
1730,592,0,341
1731,633,1,87
1759,621,1,89
1771,647,0,200
1816,504,0,179
1857,639,0,354
1859,575,0,64
1929,546,0,349
1962,666,0,347
2048,641,0,326
102,1437,0,352
121,1326,0,272
148,1488,0,237
178,1348,0,165
182,1411,0,276
213,1336,0,146
217,1305,0,318
229,1372,0,347
234,1434,1,58
275,1319,0,312
283,1415,0,257
284,1464,1,308
338,1302,0,265
345,1439,0,330
364,1375,0,214
391,1405,1,280
390,1435,1,326
445,1338,0,14
442,1374,1,288
443,1313,1,323
464,1410,0,303
468,1451,1,342
521,1330,1,277
529,1392,0,343
537,1481,0,353
542,1301,0,4
586,1373,0,121
625,1313,0,4
623,1455,1,288
647,1427,0,179
656,1381,0,7
661,1458,0,7
689,1298,0,197
689,1329,0,212
720,1453,0,125
728,1415,0,346
739,1305,0,351
731,1363,1,347
758,1378,1,329
782,1454,1,318
795,1411,0,332
818,1367,0,164
836,1293,0,351
840,1471,0,355
835,1395,1,17
865,1422,0,13
892,1311,0,254
925,1459,0,352
944,1354,0,11
995,1365,0,221
1018,1381,1,299
1047,1431,0,269
1080,1417,0,302
1096,1398,1,317
1120,1346,0,186
1132,1387,0,62
1149,1440,0,194
1214,1436,0,64
1238,1382,0,1
1243,1481,0,4
1274,1431,0,86
1293,1454,0,77
1311,1298,0,36
1323,1354,0,347
1326,1392,0,0
1330,1443,0,89
1360,1447,0,96
1379,1406,0,289
1386,1326,0,42
1431,1443,0,8
1429,1366,0,41
1425,1402,1,7
1458,1311,0,11
1480,1487,0,16
1476,1345,0,22
1505,1317,0,273
1585,1461,1,272
1608,1459,0,350
1624,1426,0,190
1625,1484,0,225
1622,1322,0,264
1661,1323,0,132
1676,1451,0,255
1702,1311,0,187
1729,1368,0,158
1732,1328,0,22
1758,1425,0,113
1782,1341,0,236
1805,1480,0,174
1815,1397,0,15
1814,1345,0,62
1831,1425,0,38
1853,1366,0,139
1870,1475,0,307
1892,1339,0,322
1900,1410,0,243
1919,1303,0,138
1928,1421,0,302
1985,1451,0,0
1988,1394,0,355
1998,1311,0,128
2004,1366,0,180
2013,1430,0,338
2070,1409,0,196
2071,1334,0,225
2098,1389,0,316
2104,1432,0,355
2121,1468,0,346
2124,1287,0,38
2126,1355,0,22
2137,1387,0,226
2171,1415,0,198
2175,1392,0,24
2225,1416,0,15
2251,1439,0,7
2271,1360,0,2
2278,1297,0,61
2348,1325,0,255
2371,1400,0,29
2380,1301,0,331
2374,1480,1,10
2394,1491,0,323
2423,1467,0,353
2425,1293,0,328
2436,1414,0,352
103,1549,0,227
160,1687,0,9
182,1578,0,45
190,1619,0,332
214,1665,0,330
220,1533,0,141
245,1571,0,169
254,1631,0,96
261,1501,0,273
287,1613,1,273
284,1555,1,279
301,1640,0,14
309,1532,0,200
312,1690,1,1
352,1552,0,193
360,1628,0,201
384,1672,0,149
390,1526,1,285
401,1575,0,13
426,1537,0,220
438,1620,0,20
439,1656,0,56
451,1505,0,133
480,1572,0,109
501,1532,0,107
545,1528,1,346
565,1639,0,354
597,1498,1,291
618,1601,0,331
668,1506,0,93
728,1572,0,156
728,1682,0,0
727,1613,0,279
755,1499,1,7
796,1548,0,53
850,1565,0,349
859,1620,1,336
879,1507,0,1
884,1697,1,279
911,1563,0,307
935,1547,1,344
985,1626,0,32
988,1668,1,328
1032,1503,0,0
1048,1637,0,202
1042,1550,1,45
1096,1610,0,156
1093,1671,1,322
1097,1549,1,25
1120,1510,0,36
1122,1662,0,314
1155,1524,0,43
1157,1600,0,13
1230,1679,0,316
1238,1590,0,107
1298,1595,0,334
1306,1629,0,347
1327,1691,0,13
1335,1539,0,41
1343,1655,0,221
1352,1622,1,282
1380,1573,0,345
1375,1638,0,81
1396,1540,0,333
1398,1495,0,191
1414,1678,0,321
1447,1656,0,338
1471,1535,0,340
1504,1584,0,148
1520,1504,0,204
1518,1643,0,313
1568,1610,0,293
1583,1549,0,307
1623,1552,0,295
1711,1505,0,89
1736,1627,0,246
1736,1509,0,13
1773,1636,0,251
1775,1555,0,260
1781,1605,0,1
1799,1644,0,68
1807,1547,0,44
1831,1591,0,329
